alteredValue,value,numPaths,residents,personsPerBuilding,sprawl,areaPerResident,floors,elongation,heightParameter,manhattanDistance,averageDistance,area,ellipseArea
elongation,1.5252525252525257,1000000,2000000,11.38,21.200566295347787,38,3,1.5252525252525257,1.2,true,9.36984308111046,193792183,193793202
elongation,1.5656565656565662,1000000,2000000,11.38,21.200566295347787,38,3,1.5656565656565662,1.2,true,9.470241107872496,193792183,193793202
elongation,1.6060606060606066,1000000,2000000,11.38,21.200566295347787,38,3,1.6060606060606066,1.2,true,9.577178956997246,193792183,193793202
elongation,1.646464646464647,1000000,2000000,11.38,21.200566295347787,38,3,1.646464646464647,1.2,true,9.686784497632036,193792183,193793202
elongation,1.6868686868686875,1000000,2000000,11.38,21.200566295347787,38,3,1.6868686868686875,1.2,true,9.794806677549913,193792183,193793202
elongation,1.727272727272728,1000000,2000000,11.38,21.200566295347787,38,3,1.727272727272728,1.2,true,9.910309059682508,193792183,193793202
elongation,1.7676767676767684,1000000,2000000,11.38,21.200566295347787,38,3,1.7676767676767684,1.2,true,10.026070553506967,193792183,193793202
elongation,1.8080808080808088,1000000,2000000,11.38,21.200566295347787,38,3,1.8080808080808088,1.2,true,10.147236500240282,193792183,193793202
elongation,1.8484848484848493,1000000,2000000,11.38,21.200566295347787,38,3,1.8484848484848493,1.2,true,10.270950561244419,193792183,193793202
elongation,1.8888888888888897,1000000,2000000,11.38,21.200566295347787,38,3,1.8888888888888897,1.2,true,10.393376037192336,193792183,193793202
elongation,1.9292929292929302,1000000,2000000,11.38,21.200566295347787,38,3,1.9292929292929302,1.2,true,10.518232905946276,193792183,193793202
elongation,1.9696969696969706,1000000,2000000,11.38,21.200566295347787,38,3,1.9696969696969706,1.2,true,10.64699381716694,193792183,193793202
elongation,2.010101010101011,1000000,2000000,11.38,21.200566295347787,38,3,2.010101010101011,1.2,true,10.777966857511563,193792183,193793202
elongation,2.050505050505051,1000000,2000000,11.38,21.200566295347787,38,3,2.050505050505051,1.2,true,10.911624126293164,193792183,193793202
elongation,2.0909090909090913,1000000,2000000,11.38,21.200566295347787,38,3,2.0909090909090913,1.2,true,11.04259653571083,193792183,193793202
elongation,2.1313131313131315,1000000,2000000,11.38,21.200566295347787,38,3,2.1313131313131315,1.2,true,11.177931405756148,193792183,193793202
elongation,2.1717171717171717,1000000,2000000,11.38,21.200566295347787,38,3,2.1717171717171717,1.2,true,11.311922733696678,193792183,193793202
elongation,2.212121212121212,1000000,2000000,11.38,21.200566295347787,38,3,2.212121212121212,1.2,true,11.451699959630396,193792183,193793202
elongation,2.252525252525252,1000000,2000000,11.38,21.200566295347787,38,3,2.252525252525252,1.2,true,11.585644233710237,193792183,193793202
elongation,2.2929292929292924,1000000,2000000,11.38,21.200566295347787,38,3,2.2929292929292924,1.2,true,11.7280504321717,193792183,193793202
elongation,2.3333333333333326,1000000,2000000,11.38,21.200566295347787,38,3,2.3333333333333326,1.2,true,11.869107576220063,193792183,193793202
elongation,2.373737373737373,1000000,2000000,11.38,21.200566295347787,38,3,2.373737373737373,1.2,true,12.01481395374626,193792183,193793202
elongation,2.414141414141413,1000000,2000000,11.38,21.200566295347787,38,3,2.414141414141413,1.2,true,12.157706829248148,193792183,193793202
elongation,2.4545454545454533,1000000,2000000,11.38,21.200566295347787,38,3,2.4545454545454533,1.2,true,12.300706530627263,193792183,193793202
elongation,2.4949494949494935,1000000,2000000,11.38,21.200566295347787,38,3,2.4949494949494935,1.2,true,12.444955400737022,193792183,193793202
elongation,2.5353535353535337,1000000,2000000,11.38,21.200566295347787,38,3,2.5353535353535337,1.2,true,12.595775838793239,193792183,193793202
elongation,2.575757575757574,1000000,2000000,11.38,21.200566295347787,38,3,2.575757575757574,1.2,true,12.737385276272965,193792183,193793202
elongation,2.616161616161614,1000000,2000000,11.38,21.200566295347787,38,3,2.616161616161614,1.2,true,12.88893287411593,193792183,193793202
elongation,2.6565656565656544,1000000,2000000,11.38,21.200566295347787,38,3,2.6565656565656544,1.2,true,13.037555627949697,193792183,193793202
elongation,2.6969696969696946,1000000,2000000,11.38,21.200566295347787,38,3,2.6969696969696946,1.2,true,13.184117276619865,193792183,193793202
elongation,2.737373737373735,1000000,2000000,11.38,21.200566295347787,38,3,2.737373737373735,1.2,true,13.336143449074713,193792183,193793202
elongation,2.777777777777775,1000000,2000000,11.38,21.200566295347787,38,3,2.777777777777775,1.2,true,13.484328704954269,193792183,193793202
elongation,2.8181818181818152,1000000,2000000,11.38,21.200566295347787,38,3,2.8181818181818152,1.2,true,13.638694918649474,193792183,193793202
elongation,2.8585858585858555,1000000,2000000,11.38,21.200566295347787,38,3,2.8585858585858555,1.2,true,13.789144770202197,193792183,193793202
elongation,2.8989898989898957,1000000,2000000,11.38,21.200566295347787,38,3,2.8989898989898957,1.2,true,13.94037836571782,193792183,193793202
elongation,2.939393939393936,1000000,2000000,11.38,21.200566295347787,38,3,2.939393939393936,1.2,true,14.095273794206836,193792183,193793202
elongation,2.979797979797976,1000000,2000000,11.38,21.200566295347787,38,3,2.979797979797976,1.2,true,14.249575620157996,193792183,193793202
elongation,3.0202020202020163,1000000,2000000,11.38,21.200566295347787,38,3,3.0202020202020163,1.2,true,14.404991231223775,193792183,193793202
elongation,3.0606060606060566,1000000,2000000,11.38,21.200566295347787,38,3,3.0606060606060566,1.2,true,14.558396975026385,193792183,193793202
elongation,3.1010101010100968,1000000,2000000,11.38,21.200566295347787,38,3,3.1010101010100968,1.2,true,14.71516260349946,193792183,193793202
elongation,3.141414141414137,1000000,2000000,11.38,21.200566295347787,38,3,3.141414141414137,1.2,true,14.869619438213661,193792183,193793202
elongation,3.181818181818177,1000000,2000000,11.38,21.200566295347787,38,3,3.181818181818177,1.2,true,15.027204607445555,193792183,193793202
elongation,3.2222222222222174,1000000,2000000,11.38,21.200566295347787,38,3,3.2222222222222174,1.2,true,15.184818799313074,193792183,193793202
elongation,3.2626262626262577,1000000,2000000,11.38,21.200566295347787,38,3,3.2626262626262577,1.2,true,15.338318418388276,193792183,193793202
elongation,3.303030303030298,1000000,2000000,11.38,21.200566295347787,38,3,3.303030303030298,1.2,true,15.494642364865664,193792183,193793202
elongation,3.343434343434338,1000000,2000000,11.38,21.200566295347787,38,3,3.343434343434338,1.2,true,15.652401404253464,193792183,193793202
elongation,3.3838383838383783,1000000,2000000,11.38,21.200566295347787,38,3,3.3838383838383783,1.2,true,15.815124044719642,193792183,193793202
elongation,3.4242424242424185,1000000,2000000,11.38,21.200566295347787,38,3,3.4242424242424185,1.2,true,15.969634873488031,193792183,193793202
elongation,3.4646464646464588,1000000,2000000,11.38,21.200566295347787,38,3,3.4646464646464588,1.2,true,16.129411484087427,193792183,193793202
elongation,3.505050505050499,1000000,2000000,11.38,21.200566295347787,38,3,3.505050505050499,1.2,true,16.287762631712166,193792183,193793202
elongation,3.545454545454539,1000000,2000000,11.38,21.200566295347787,38,3,3.545454545454539,1.2,true,16.446233788263438,193792183,193793202
elongation,3.5858585858585794,1000000,2000000,11.38,21.200566295347787,38,3,3.5858585858585794,1.2,true,16.607466710837812,193792183,193793202
elongation,3.6262626262626196,1000000,2000000,11.38,21.200566295347787,38,3,3.6262626262626196,1.2,true,16.767618855733698,193792183,193793202
elongation,3.66666666666666,1000000,2000000,11.38,21.200566295347787,38,3,3.66666666666666,1.2,true,16.925422292446402,193792183,193793202
elongation,3.7070707070707,1000000,2000000,11.38,21.200566295347787,38,3,3.7070707070707,1.2,true,17.09133825289663,193792183,193793202
elongation,3.7474747474747403,1000000,2000000,11.38,21.200566295347787,38,3,3.7474747474747403,1.2,true,17.247873460245252,193792183,193793202
elongation,3.7878787878787805,1000000,2000000,11.38,21.200566295347787,38,3,3.7878787878787805,1.2,true,17.41182209118491,193792183,193793202
elongation,3.8282828282828207,1000000,2000000,11.38,21.200566295347787,38,3,3.8282828282828207,1.2,true,17.574008543457072,193792183,193793202
elongation,3.868686868686861,1000000,2000000,11.38,21.200566295347787,38,3,3.868686868686861,1.2,true,17.733878331988123,193792183,193793202
elongation,3.909090909090901,1000000,2000000,11.38,21.200566295347787,38,3,3.909090909090901,1.2,true,17.893589990329044,193792183,193793202
elongation,3.9494949494949414,1000000,2000000,11.38,21.200566295347787,38,3,3.9494949494949414,1.2,true,18.06392001457871,193792183,193793202
elongation,3.9898989898989816,1000000,2000000,11.38,21.200566295347787,38,3,3.9898989898989816,1.2,true,18.222597982307178,193792183,193793202
elongation,4.030303030303022,1000000,2000000,11.38,21.200566295347787,38,3,4.030303030303022,1.2,true,18.384302439679963,193792183,193793202
elongation,4.070707070707063,1000000,2000000,11.38,21.200566295347787,38,3,4.070707070707063,1.2,true,18.544199324857686,193792183,193793202
elongation,4.111111111111104,1000000,2000000,11.38,21.200566295347787,38,3,4.111111111111104,1.2,true,18.707968008820835,193792183,193793202
elongation,4.151515151515144,1000000,2000000,11.38,21.200566295347787,38,3,4.151515151515144,1.2,true,18.871478975772916,193792183,193793202
elongation,4.191919191919185,1000000,2000000,11.38,21.200566295347787,38,3,4.191919191919185,1.2,true,19.03830015020595,193792183,193793202
elongation,4.232323232323226,1000000,2000000,11.38,21.200566295347787,38,3,4.232323232323226,1.2,true,19.20897761590702,193792183,193793202
elongation,4.272727272727266,1000000,2000000,11.38,21.200566295347787,38,3,4.272727272727266,1.2,true,19.37005619385276,193792183,193793202
elongation,4.313131313131307,1000000,2000000,11.38,21.200566295347787,38,3,4.313131313131307,1.2,true,19.533267105281666,193792183,193793202
elongation,4.353535353535348,1000000,2000000,11.38,21.200566295347787,38,3,4.353535353535348,1.2,true,19.697012212504212,193792183,193793202
elongation,4.393939393939388,1000000,2000000,11.38,21.200566295347787,38,3,4.393939393939388,1.2,true,19.861823154401574,193792183,193793202
elongation,4.434343434343429,1000000,2000000,11.38,21.200566295347787,38,3,4.434343434343429,1.2,true,20.027336483906407,193792183,193793202
elongation,4.47474747474747,1000000,2000000,11.38,21.200566295347787,38,3,4.47474747474747,1.2,true,20.193773589927694,193792183,193793202
elongation,4.51515151515151,1000000,2000000,11.38,21.200566295347787,38,3,4.51515151515151,1.2,true,20.360009264253804,193792183,193793202
elongation,4.555555555555551,1000000,2000000,11.38,21.200566295347787,38,3,4.555555555555551,1.2,true,20.519135787758053,193792183,193793202
elongation,4.595959595959592,1000000,2000000,11.38,21.200566295347787,38,3,4.595959595959592,1.2,true,20.678983859124912,193792183,193793202
elongation,4.636363636363632,1000000,2000000,11.38,21.200566295347787,38,3,4.636363636363632,1.2,true,20.842027442113856,193792183,193793202
elongation,4.676767676767673,1000000,2000000,11.38,21.200566295347787,38,3,4.676767676767673,1.2,true,21.00770560955731,193792183,193793202
elongation,4.717171717171714,1000000,2000000,11.38,21.200566295347787,38,3,4.717171717171714,1.2,true,21.172918451852397,193792183,193793202
elongation,4.757575757575754,1000000,2000000,11.38,21.200566295347787,38,3,4.757575757575754,1.2,true,21.343050199042167,193792183,193793202
elongation,4.797979797979795,1000000,2000000,11.38,21.200566295347787,38,3,4.797979797979795,1.2,true,21.513642688859463,193792183,193793202
elongation,4.838383838383836,1000000,2000000,11.38,21.200566295347787,38,3,4.838383838383836,1.2,true,21.685376193264787,193792183,193793202
elongation,4.878787878787876,1000000,2000000,11.38,21.200566295347787,38,3,4.878787878787876,1.2,true,21.837419533572874,193792183,193793202
elongation,4.919191919191917,1000000,2000000,11.38,21.200566295347787,38,3,4.919191919191917,1.2,true,22.00386055798042,193792183,193793202
elongation,4.959595959595958,1000000,2000000,11.38,21.200566295347787,38,3,4.959595959595958,1.2,true,22.173003277536043,193792183,193793202
elongation,5,1000000,2000000,11.38,21.200566295347787,38,3,5,1.2,true,22.34501515350598,193792183,193793202
floors,1,1000000,2000000,11.38,21.200566295347787,38,1,1.5,1.2,true,11.77898877922654,309953325,309954955
floors,1.1919191919191918,1000000,2000000,11.38,21.200566295347787,38,1.1919191919191918,1.5,1.2,true,11.288814377513246,284693104,284694601
floors,1.3838383838383836,1000000,2000000,11.38,21.200566295347787,38,1.3838383838383836,1.5,1.2,true,10.904530336008175,265640453,265641851
floors,1.5757575757575755,1000000,2000000,11.38,21.200566295347787,38,1.5757575757575755,1.5,1.2,true,10.592789310342583,250669186,250670505
floors,1.7676767676767673,1000000,2000000,11.38,21.200566295347787,38,1.7676767676767673,1.5,1.2,true,10.333308355599359,238538817,238540072
floors,1.9595959595959591,1000000,2000000,11.38,21.200566295347787,38,1.9595959595959591,1.5,1.2,true,10.112948381334913,228473515,228474717
floors,2.151515151515151,1000000,2000000,11.38,21.200566295347787,38,2.151515151515151,1.5,1.2,true,9.922773897570869,219961399,219962556
floors,2.343434343434343,1000000,2000000,11.38,21.200566295347787,38,2.343434343434343,1.5,1.2,true,9.75646826980841,212650083,212651201
floors,2.535353535353535,1000000,2000000,11.38,21.200566295347787,38,2.535353535353535,1.5,1.2,true,9.609422901822391,206288442,206289527
floors,2.727272727272727,1000000,2000000,11.38,21.200566295347787,38,2.727272727272727,1.5,1.2,true,9.478185887164106,200692308,200693363
floors,2.919191919191919,1000000,2000000,11.38,21.200566295347787,38,2.919191919191919,1.5,1.2,true,9.360113661814665,195723299,195724329
floors,3.111111111111111,1000000,2000000,11.38,21.200566295347787,38,3.111111111111111,1.5,1.2,true,9.253142854195229,191275267,191276273
floors,3.303030303030303,1000000,2000000,11.38,21.200566295347787,38,3.303030303030303,1.5,1.2,true,9.155636204602438,187265312,187266297
floors,3.4949494949494953,1000000,2000000,11.38,21.200566295347787,38,3.4949494949494953,1.5,1.2,true,9.066275715647057,183627672,183628638
floors,3.6868686868686873,1000000,2000000,11.38,21.200566295347787,38,3.6868686868686873,1.5,1.2,true,8.983986824855997,180309453,180310401
floors,3.8787878787878793,1000000,2000000,11.38,21.200566295347787,38,3.8787878787878793,1.5,1.2,true,8.907883487683133,177267589,177268522
floors,4.070707070707071,1000000,2000000,11.38,21.200566295347787,38,4.070707070707071,1.5,1.2,true,8.83722768093918,174466630,174467547
floors,4.262626262626263,1000000,2000000,11.38,21.200566295347787,38,4.262626262626263,1.5,1.2,true,8.77139905511879,171877102,171878006
floors,4.454545454545455,1000000,2000000,11.38,21.200566295347787,38,4.454545454545455,1.5,1.2,true,8.70987186055092,169474287,169475178
floors,4.646464646464647,1000000,2000000,11.38,21.200566295347787,38,4.646464646464647,1.5,1.2,true,8.652197172834207,167237281,167238161
floors,4.838383838383839,1000000,2000000,11.38,21.200566295347787,38,4.838383838383839,1.5,1.2,true,8.597989036808299,165148281,165149149
floors,5.030303030303031,1000000,2000000,11.38,21.200566295347787,38,5.030303030303031,1.5,1.2,true,8.54691354737518,163192015,163192873
floors,5.222222222222223,1000000,2000000,11.38,21.200566295347787,38,5.222222222222223,1.5,1.2,true,8.498680158786003,161355307,161356155
floors,5.414141414141415,1000000,2000000,11.38,21.200566295347787,38,5.414141414141415,1.5,1.2,true,8.453034704111092,159626719,159627559
floors,5.606060606060607,1000000,2000000,11.38,21.200566295347787,38,5.606060606060607,1.5,1.2,true,8.409753740862577,157996272,157997103
floors,5.797979797979799,1000000,2000000,11.38,21.200566295347787,38,5.797979797979799,1.5,1.2,true,8.36863993500801,156455217,156456039
floors,5.989898989898991,1000000,2000000,11.38,21.200566295347787,38,5.989898989898991,1.5,1.2,true,8.329518265185728,154995844,154996659
floors,6.181818181818183,1000000,2000000,11.38,21.200566295347787,38,6.181818181818183,1.5,1.2,true,8.292232880378535,153611335,153612143
floors,6.3737373737373755,1000000,2000000,11.38,21.200566295347787,38,6.3737373737373755,1.5,1.2,true,8.25664448202915,152295634,152296435
floors,6.5656565656565675,1000000,2000000,11.38,21.200566295347787,38,6.5656565656565675,1.5,1.2,true,8.222628130276254,151043341,151044135
floors,6.75757575757576,1000000,2000000,11.38,21.200566295347787,38,6.75757575757576,1.5,1.2,true,8.190071395368388,149849624,149850412
floors,6.949494949494952,1000000,2000000,11.38,21.200566295347787,38,6.949494949494952,1.5,1.2,true,8.158872791902242,148710148,148710931
floors,7.141414141414144,1000000,2000000,11.38,21.200566295347787,38,7.141414141414144,1.5,1.2,true,8.128940446068574,147621008,147621785
floors,7.333333333333336,1000000,2000000,11.38,21.200566295347787,38,7.333333333333336,1.5,1.2,true,8.100190956089989,146578677,146579448
floors,7.525252525252528,1000000,2000000,11.38,21.200566295347787,38,7.525252525252528,1.5,1.2,true,8.072548413512239,145579961,145580727
floors,7.71717171717172,1000000,2000000,11.38,21.200566295347787,38,7.71717171717172,1.5,1.2,true,8.045943559248403,144621961,144622722
floors,7.909090909090912,1000000,2000000,11.38,21.200566295347787,38,7.909090909090912,1.5,1.2,true,8.020313052961427,143702037,143702793
floors,8.101010101010104,1000000,2000000,11.38,21.200566295347787,38,8.101010101010104,1.5,1.2,true,7.995598838230345,142817779,142818530
floors,8.292929292929296,1000000,2000000,11.38,21.200566295347787,38,8.292929292929296,1.5,1.2,true,7.971747589001463,141966986,141967732
floors,8.484848484848488,1000000,2000000,11.38,21.200566295347787,38,8.484848484848488,1.5,1.2,true,7.948710225300254,141147637,141148380
floors,8.67676767676768,1000000,2000000,11.38,21.200566295347787,38,8.67676767676768,1.5,1.2,true,7.926441488207121,140357880,140358618
floors,8.868686868686872,1000000,2000000,11.38,21.200566295347787,38,8.868686868686872,1.5,1.2,true,7.904899565691496,139596007,139596741
floors,9.060606060606064,1000000,2000000,11.38,21.200566295347787,38,9.060606060606064,1.5,1.2,true,7.884045762276937,138860446,138861176
floors,9.252525252525256,1000000,2000000,11.38,21.200566295347787,38,9.252525252525256,1.5,1.2,true,7.863844206593281,138149744,138150471
floors,9.444444444444448,1000000,2000000,11.38,21.200566295347787,38,9.444444444444448,1.5,1.2,true,7.844261591785,137462557,137463280
floors,9.63636363636364,1000000,2000000,11.38,21.200566295347787,38,9.63636363636364,1.5,1.2,true,7.82526694450995,136797640,136798360
floors,9.828282828282832,1000000,2000000,11.38,21.200566295347787,38,9.828282828282832,1.5,1.2,true,7.806831418817833,136153837,136154553
floors,10.020202020202024,1000000,2000000,11.38,21.200566295347787,38,10.020202020202024,1.5,1.2,true,7.788928111978057,135530074,135530786
floors,10.212121212121216,1000000,2000000,11.38,21.200566295347787,38,10.212121212121216,1.5,1.2,true,7.771531899271335,134925349,134926059
floors,10.404040404040408,1000000,2000000,11.38,21.200566295347787,38,10.404040404040408,1.5,1.2,true,7.754619285733669,134338732,134339439
floors,10.5959595959596,1000000,2000000,11.38,21.200566295347787,38,10.5959595959596,1.5,1.2,true,7.738168272715937,133769352,133770055
floors,10.787878787878793,1000000,2000000,11.38,21.200566295347787,38,10.787878787878793,1.5,1.2,true,7.7221582375307,133216395,133217096
floors,10.979797979797985,1000000,2000000,11.38,21.200566295347787,38,10.979797979797985,1.5,1.2,true,7.706569824750815,132679100,132679798
floors,11.171717171717177,1000000,2000000,11.38,21.200566295347787,38,11.171717171717177,1.5,1.2,true,7.6913848478169715,132156755,132157451
floors,11.363636363636369,1000000,2000000,11.38,21.200566295347787,38,11.363636363636369,1.5,1.2,true,7.676586199805262,131648691,131649383
floors,11.55555555555556,1000000,2000000,11.38,21.200566295347787,38,11.55555555555556,1.5,1.2,true,7.662157772417553,131154279,131154969
floors,11.747474747474753,1000000,2000000,11.38,21.200566295347787,38,11.747474747474753,1.5,1.2,true,7.648084382244423,130672929,130673616
floors,11.939393939393945,1000000,2000000,11.38,21.200566295347787,38,11.939393939393945,1.5,1.2,true,7.634351703589354,130204085,130204770
floors,12.131313131313137,1000000,2000000,11.38,21.200566295347787,38,12.131313131313137,1.5,1.2,true,7.620946207171732,129747224,129747907
floors,12.323232323232329,1000000,2000000,11.38,21.200566295347787,38,12.323232323232329,1.5,1.2,true,7.607855104084842,129301853,129302533
floors,12.515151515151521,1000000,2000000,11.38,21.200566295347787,38,12.515151515151521,1.5,1.2,true,7.595066294500828,128867505,128868183
floors,12.707070707070713,1000000,2000000,11.38,21.200566295347787,38,12.707070707070713,1.5,1.2,true,7.582568320660096,128443741,128444417
floors,12.898989898989905,1000000,2000000,11.38,21.200566295347787,38,12.898989898989905,1.5,1.2,true,7.570350323731415,128030145,128030818
floors,13.090909090909097,1000000,2000000,11.38,21.200566295347787,38,13.090909090909097,1.5,1.2,true,7.558402004140872,127626323,127626994
floors,13.282828282828289,1000000,2000000,11.38,21.200566295347787,38,13.282828282828289,1.5,1.2,true,7.546713585061188,127231902,127232571
floors,13.474747474747481,1000000,2000000,11.38,21.200566295347787,38,13.474747474747481,1.5,1.2,true,7.535275778814994,126846528,126847196
floors,13.666666666666673,1000000,2000000,11.38,21.200566295347787,38,13.666666666666673,1.5,1.2,true,7.524079755840522,126469868,126470533
floors,13.858585858585865,1000000,2000000,11.38,21.200566295347787,38,13.858585858585865,1.5,1.2,true,7.513117116037218,126101601,126102264
floors,14.050505050505057,1000000,2000000,11.38,21.200566295347787,38,14.050505050505057,1.5,1.2,true,7.502379862284676,125741426,125742088
floors,14.24242424242425,1000000,2000000,11.38,21.200566295347787,38,14.24242424242425,1.5,1.2,true,7.491860375917831,125389056,125389716
floors,14.434343434343441,1000000,2000000,11.38,21.200566295347787,38,14.434343434343441,1.5,1.2,true,7.481551394010745,125044217,125044874
floors,14.626262626262633,1000000,2000000,11.38,21.200566295347787,38,14.626262626262633,1.5,1.2,true,7.471445988291536,124706648,124707304
floors,14.818181818181825,1000000,2000000,11.38,21.200566295347787,38,14.818181818181825,1.5,1.2,true,7.461537545604088,124376102,124376756
floors,15.010101010101017,1000000,2000000,11.38,21.200566295347787,38,15.010101010101017,1.5,1.2,true,7.451819749663877,124052341,124052994
floors,15.20202020202021,1000000,2000000,11.38,21.200566295347787,38,15.20202020202021,1.5,1.2,true,7.442286564195518,123735142,123735793
floors,15.393939393939402,1000000,2000000,11.38,21.200566295347787,38,15.393939393939402,1.5,1.2,true,7.432932217135858,123424287,123424936
floors,15.585858585858594,1000000,2000000,11.38,21.200566295347787,38,15.585858585858594,1.5,1.2,true,7.423751185968183,123119572,123120220
floors,15.777777777777786,1000000,2000000,11.38,21.200566295347787,38,15.777777777777786,1.5,1.2,true,7.414738184002235,122820801,122821447
floors,15.969696969696978,1000000,2000000,11.38,21.200566295347787,38,15.969696969696978,1.5,1.2,true,7.405888147613526,122527784,122528429
floors,16.16161616161617,1000000,2000000,11.38,21.200566295347787,38,16.16161616161617,1.5,1.2,true,7.397196224243858,122240343,122240986
floors,16.35353535353536,1000000,2000000,11.38,21.200566295347787,38,16.35353535353536,1.5,1.2,true,7.388657761256152,121958306,121958948
floors,16.54545454545455,1000000,2000000,11.38,21.200566295347787,38,16.54545454545455,1.5,1.2,true,7.380268295457019,121681508,121682148
floors,16.73737373737374,1000000,2000000,11.38,21.200566295347787,38,16.73737373737374,1.5,1.2,true,7.372023543288147,121409791,121410429
floors,16.92929292929293,1000000,2000000,11.38,21.200566295347787,38,16.92929292929293,1.5,1.2,true,7.363919391644034,121143003,121143640
floors,17.12121212121212,1000000,2000000,11.38,21.200566295347787,38,17.12121212121212,1.5,1.2,true,7.355951889246999,120881000,120881636
floors,17.31313131313131,1000000,2000000,11.38,21.200566295347787,38,17.31313131313131,1.5,1.2,true,7.34811723854914,120623642,120624276
floors,17.5050505050505,1000000,2000000,11.38,21.200566295347787,38,17.5050505050505,1.5,1.2,true,7.340411788126803,120370796,120371429
floors,17.696969696969692,1000000,2000000,11.38,21.200566295347787,38,17.696969696969692,1.5,1.2,true,7.332832025536187,120122332,120122964
floors,17.888888888888882,1000000,2000000,11.38,21.200566295347787,38,17.888888888888882,1.5,1.2,true,7.325374570582749,119878129,119878760
floors,18.080808080808072,1000000,2000000,11.38,21.200566295347787,38,18.080808080808072,1.5,1.2,true,7.3180361689795275,119638067,119638696
floors,18.272727272727263,1000000,2000000,11.38,21.200566295347787,38,18.272727272727263,1.5,1.2,true,7.310813686387963,119402031,119402659
floors,18.464646464646453,1000000,2000000,11.38,21.200566295347787,38,18.464646464646453,1.5,1.2,true,7.303704102796663,119169913,119170540
floors,18.656565656565643,1000000,2000000,11.38,21.200566295347787,38,18.656565656565643,1.5,1.2,true,7.2967045072069485,118941607,118942232
floors,18.848484848484834,1000000,2000000,11.38,21.200566295347787,38,18.848484848484834,1.5,1.2,true,7.289812092621467,118717010,118717635
floors,19.040404040404024,1000000,2000000,11.38,21.200566295347787,38,19.040404040404024,1.5,1.2,true,7.283024151348082,118496025,118496649
floors,19.232323232323214,1000000,2000000,11.38,21.200566295347787,38,19.232323232323214,1.5,1.2,true,7.2763380704654335,118278558,118279180
floors,19.424242424242404,1000000,2000000,11.38,21.200566295347787,38,19.424242424242404,1.5,1.2,true,7.269751327660066,118064517,118065138
floors,19.616161616161595,1000000,2000000,11.38,21.200566295347787,38,19.616161616161595,1.5,1.2,true,7.263261487198911,117853814,117854434
floors,19.808080808080785,1000000,2000000,11.38,21.200566295347787,38,19.808080808080785,1.5,1.2,true,7.256866196146831,117646365,117646984
floors,20,1000000,2000000,11.38,21.200566295347787,38,20,1.5,1.2,true,7.250563180788417,117442088,117442706
heightParameter,-20,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-20,true,12.783213311512277,193792183,193793202
heightParameter,-19.595959595959595,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-19.595959595959595,true,12.764930014649881,193792183,193793202
heightParameter,-19.19191919191919,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-19.19191919191919,true,12.749606428803935,193792183,193793202
heightParameter,-18.787878787878785,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-18.787878787878785,true,12.73157596757126,193792183,193793202
heightParameter,-18.38383838383838,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-18.38383838383838,true,12.712540838359704,193792183,193793202
heightParameter,-17.979797979797976,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-17.979797979797976,true,12.693747985055113,193792183,193793202
heightParameter,-17.57575757575757,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-17.57575757575757,true,12.673937280722676,193792183,193793202
heightParameter,-17.171717171717166,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-17.171717171717166,true,12.659352775862683,193792183,193793202
heightParameter,-16.76767676767676,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-16.76767676767676,true,12.636139981174562,193792183,193793202
heightParameter,-16.363636363636356,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-16.363636363636356,true,12.611174870203161,193792183,193793202
heightParameter,-15.959595959595951,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-15.959595959595951,true,12.596017450564148,193792183,193793202
heightParameter,-15.555555555555546,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-15.555555555555546,true,12.567649385864797,193792183,193793202
heightParameter,-15.151515151515142,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-15.151515151515142,true,12.543420599723984,193792183,193793202
heightParameter,-14.747474747474737,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-14.747474747474737,true,12.521312192662307,193792183,193793202
heightParameter,-14.343434343434332,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-14.343434343434332,true,12.490490353857817,193792183,193793202
heightParameter,-13.939393939393927,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-13.939393939393927,true,12.462355698882348,193792183,193793202
heightParameter,-13.535353535353522,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-13.535353535353522,true,12.436837995618141,193792183,193793202
heightParameter,-13.131313131313117,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-13.131313131313117,true,12.404100828956333,193792183,193793202
heightParameter,-12.727272727272712,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-12.727272727272712,true,12.37748083008757,193792183,193793202
heightParameter,-12.323232323232308,1000000,2000000,11.38,21.200566295347787,38,3,1.5,-12.323232323232308,true,12.342835674245093,193792183,193793202
